,movieId,title,genres,userId,rating,imdbId
46342,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,45,4.0,145660
46346,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,64,4.0,145660
46347,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,66,4.5,145660
46349,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,82,4.0,145660
46357,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,119,4.0,145660
46358,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,124,4.0,145660
46361,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,135,4.0,145660
46367,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,157,4.0,145660
46368,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,169,5.0,145660
46370,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,182,4.0,145660
46372,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,199,4.5,145660
46373,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,200,4.0,145660
46374,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,201,5.0,145660
46375,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,219,4.0,145660
46379,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,226,4.0,145660
46381,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,236,5.0,145660
46384,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,259,4.0,145660
46386,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,266,5.0,145660
46387,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,267,4.0,145660
46388,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,274,4.0,145660
46390,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,282,4.0,145660
46404,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,377,4.0,145660
46407,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,384,4.0,145660
46409,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,391,5.0,145660
46410,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,392,5.0,145660
46411,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,409,4.0,145660
46412,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,414,4.0,145660
46413,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,420,4.5,145660
46420,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,441,5.0,145660
46421,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,448,4.5,145660
46422,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,452,5.0,145660
46423,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,453,5.0,145660
46429,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,479,5.0,145660
46430,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,480,4.5,145660
46431,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,482,4.0,145660
46434,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,495,5.0,145660
46436,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,509,4.0,145660
46438,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,534,4.0,145660
46442,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,555,5.0,145660
46445,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,573,4.0,145660
46448,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,591,5.0,145660
46450,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,597,5.0,145660
46453,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,603,4.0,145660
46454,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,605,4.0,145660
46456,2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery,23,4.0,120802
46457,2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery,24,4.0,120802
46459,2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery,53,5.0,120802
46462,2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery,182,4.0,120802
46463,2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery,215,5.0,120802
46464,2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery,221,4.0,120802
46465,2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery,253,4.0,120802
46466,2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery,357,5.0,120802
46467,2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery,383,5.0,120802
46468,2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery,391,5.0,120802
46469,2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery,414,4.0,120802
46471,2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery,453,4.0,120802
46474,2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery,603,4.0,120802
46476,2687,Tarzan (1999),Adventure|Animation|Children|Drama,20,4.5,120855
46477,2687,Tarzan (1999),Adventure|Animation|Children|Drama,27,4.0,120855
46478,2687,Tarzan (1999),Adventure|Animation|Children|Drama,45,4.0,120855
46479,2687,Tarzan (1999),Adventure|Animation|Children|Drama,57,4.0,120855
46480,2687,Tarzan (1999),Adventure|Animation|Children|Drama,86,4.0,120855
46487,2687,Tarzan (1999),Adventure|Animation|Children|Drama,319,5.0,120855
46490,2687,Tarzan (1999),Adventure|Animation|Children|Drama,380,5.0,120855
46491,2687,Tarzan (1999),Adventure|Animation|Children|Drama,382,4.5,120855
46493,2687,Tarzan (1999),Adventure|Animation|Children|Drama,438,4.0,120855
46496,2687,Tarzan (1999),Adventure|Animation|Children|Drama,579,5.0,120855
46498,2687,Tarzan (1999),Adventure|Animation|Children|Drama,596,4.0,120855
46501,2688,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller,68,4.0,144214
46502,2688,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller,115,4.0,144214
46503,2688,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller,146,4.0,144214
46505,2688,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller,186,4.0,144214
46514,2690,"Ideal Husband, An (1999)",Comedy|Romance,33,4.0,122541
46516,2690,"Ideal Husband, An (1999)",Comedy|Romance,104,4.0,122541
46517,2690,"Ideal Husband, An (1999)",Comedy|Romance,263,4.0,122541
46518,2690,"Ideal Husband, An (1999)",Comedy|Romance,383,4.0,122541
46521,2690,"Ideal Husband, An (1999)",Comedy|Romance,597,5.0,122541
46522,2690,"Ideal Husband, An (1999)",Comedy|Romance,600,4.0,122541
46523,2690,"Ideal Husband, An (1999)",Comedy|Romance,603,4.0,122541
46524,2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",Drama,182,4.5,120731
46526,2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",Drama,606,4.0,120731
46527,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,1,5.0,130827
46528,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,4,5.0,130827
46530,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,39,5.0,130827
46531,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,41,4.0,130827
46532,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,63,4.5,130827
46533,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,64,5.0,130827
46535,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,74,4.0,130827
46536,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,79,5.0,130827
46537,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,91,4.0,130827
46538,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,95,4.0,130827
46539,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,101,4.0,130827
46540,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,104,4.0,130827
46541,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,110,4.0,130827
46542,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,122,4.5,130827
46543,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,125,4.0,130827
46544,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,129,4.5,130827
46545,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,135,4.0,130827
46546,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,156,5.0,130827
46549,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,182,4.0,130827
46550,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,185,4.0,130827
46552,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,195,4.0,130827
46553,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,198,4.0,130827
46554,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,199,5.0,130827
46555,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,215,4.5,130827
46556,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,218,4.0,130827
46557,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,220,4.5,130827
46558,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,221,4.0,130827
46561,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,249,4.0,130827
46562,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,260,4.5,130827
46565,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,275,4.0,130827
46571,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,322,4.0,130827
46572,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,326,4.0,130827
46573,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,354,4.5,130827
46574,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,356,5.0,130827
46575,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,369,4.0,130827
46577,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,381,4.0,130827
46578,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,387,4.0,130827
46579,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,391,5.0,130827
46580,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,414,5.0,130827
46581,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,425,4.0,130827
46583,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,453,4.0,130827
46585,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,457,4.0,130827
46586,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,474,4.0,130827
46587,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,477,4.5,130827
46588,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,480,4.0,130827
46589,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,489,4.0,130827
46590,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,490,4.0,130827
46591,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,526,4.5,130827
46592,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,535,5.0,130827
46593,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,560,4.0,130827
46594,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,562,4.0,130827
46595,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,580,4.0,130827
46596,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,596,4.0,130827
46597,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,597,4.0,130827
46598,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,599,4.5,130827
46601,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,606,4.5,130827
46602,2693,Trekkies (1997),Documentary,448,4.0,120370
46603,2693,Trekkies (1997),Documentary,462,4.5,120370
46605,2693,Trekkies (1997),Documentary,474,4.0,120370
46606,2694,Big Daddy (1999),Comedy,12,4.0,142342
46608,2694,Big Daddy (1999),Comedy,42,4.0,142342
46609,2694,Big Daddy (1999),Comedy,45,5.0,142342
46618,2694,Big Daddy (1999),Comedy,201,4.0,142342
46625,2694,Big Daddy (1999),Comedy,280,4.0,142342
46630,2694,Big Daddy (1999),Comedy,341,4.0,142342
46633,2694,Big Daddy (1999),Comedy,381,4.0,142342
46634,2694,Big Daddy (1999),Comedy,392,4.0,142342
46637,2694,Big Daddy (1999),Comedy,413,5.0,142342
46640,2694,Big Daddy (1999),Comedy,435,4.0,142342
46642,2694,Big Daddy (1999),Comedy,448,4.0,142342
46645,2694,Big Daddy (1999),Comedy,477,4.0,142342
46647,2694,Big Daddy (1999),Comedy,484,4.0,142342
46648,2694,Big Daddy (1999),Comedy,542,4.0,142342
46649,2694,Big Daddy (1999),Comedy,555,4.0,142342
46652,2694,Big Daddy (1999),Comedy,591,4.0,142342
46655,2696,"Dinner Game, The (Dîner de cons, Le) (1998)",Comedy,182,4.0,119038
46656,2696,"Dinner Game, The (Dîner de cons, Le) (1998)",Comedy,391,5.0,119038
46657,2696,"Dinner Game, The (Dîner de cons, Le) (1998)",Comedy,560,4.0,119038
46666,2699,Arachnophobia (1990),Comedy|Horror,147,4.5,99052
46670,2699,Arachnophobia (1990),Comedy|Horror,199,4.0,99052
46673,2699,Arachnophobia (1990),Comedy|Horror,217,5.0,99052
46674,2699,Arachnophobia (1990),Comedy|Horror,218,4.0,99052
46677,2699,Arachnophobia (1990),Comedy|Horror,267,4.0,99052
46679,2699,Arachnophobia (1990),Comedy|Horror,288,4.0,99052
46686,2699,Arachnophobia (1990),Comedy|Horror,325,4.0,99052
46696,2699,Arachnophobia (1990),Comedy|Horror,409,4.0,99052
46713,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,1,5.0,158983
46714,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,19,4.0,158983
46715,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,20,4.5,158983
46717,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,39,5.0,158983
46718,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,42,4.0,158983
46719,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,45,5.0,158983
46720,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,57,4.0,158983
46721,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,64,4.5,158983
46722,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,66,5.0,158983
46724,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,82,4.0,158983
46725,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,91,4.0,158983
46726,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,101,4.0,158983
46727,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,105,4.0,158983
46729,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,115,4.0,158983
46730,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,135,5.0,158983
46735,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,187,4.5,158983
46737,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,216,4.0,158983
46738,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,219,5.0,158983
46739,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,220,5.0,158983
46742,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,249,4.5,158983
46744,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,266,5.0,158983
46745,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,274,4.0,158983
46746,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,275,4.0,158983
46748,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,298,4.0,158983
46749,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,305,4.5,158983
46750,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,307,4.0,158983
46752,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,318,4.0,158983
46753,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,330,4.0,158983
46755,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,357,4.5,158983
46756,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,361,4.0,158983
46759,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,380,5.0,158983
46761,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,414,4.0,158983
46762,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,419,5.0,158983
46764,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,424,5.0,158983
46766,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,434,4.5,158983
46767,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,438,4.0,158983
46768,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,448,4.0,158983
46769,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,452,5.0,158983
46770,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,453,5.0,158983
46772,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,479,5.0,158983
46774,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,483,4.0,158983
46775,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,495,4.5,158983
46776,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,500,5.0,158983
46778,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,522,4.5,158983
46780,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,535,5.0,158983
46781,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,542,5.0,158983
46782,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,552,4.0,158983
46785,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,573,4.5,158983
46786,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,599,4.0,158983
46796,2701,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western,82,4.0,120891
46798,2701,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western,111,4.0,120891
46815,2701,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western,344,4.5,120891
46819,2701,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western,380,4.0,120891
46842,2702,Summer of Sam (1999),Drama,42,4.0,162677
46843,2702,Summer of Sam (1999),Drama,101,4.0,162677
46844,2702,Summer of Sam (1999),Drama,221,4.5,162677
46846,2702,Summer of Sam (1999),Drama,266,5.0,162677
46847,2702,Summer of Sam (1999),Drama,268,4.0,162677
46852,2702,Summer of Sam (1999),Drama,535,4.0,162677
46854,2702,Summer of Sam (1999),Drama,603,4.0,162677
46859,2706,American Pie (1999),Comedy|Romance,21,5.0,163651
46861,2706,American Pie (1999),Comedy|Romance,42,5.0,163651
46862,2706,American Pie (1999),Comedy|Romance,45,4.0,163651
46863,2706,American Pie (1999),Comedy|Romance,57,4.0,163651
46865,2706,American Pie (1999),Comedy|Romance,66,4.0,163651
46866,2706,American Pie (1999),Comedy|Romance,68,4.0,163651
46868,2706,American Pie (1999),Comedy|Romance,89,4.0,163651
46870,2706,American Pie (1999),Comedy|Romance,95,4.0,163651
46872,2706,American Pie (1999),Comedy|Romance,101,4.0,163651
46876,2706,American Pie (1999),Comedy|Romance,135,4.0,163651
46878,2706,American Pie (1999),Comedy|Romance,143,4.5,163651
46879,2706,American Pie (1999),Comedy|Romance,144,4.0,163651
46881,2706,American Pie (1999),Comedy|Romance,169,5.0,163651
46884,2706,American Pie (1999),Comedy|Romance,198,4.0,163651
46886,2706,American Pie (1999),Comedy|Romance,201,4.0,163651
46892,2706,American Pie (1999),Comedy|Romance,239,4.0,163651
46893,2706,American Pie (1999),Comedy|Romance,249,4.0,163651
46896,2706,American Pie (1999),Comedy|Romance,267,5.0,163651
46902,2706,American Pie (1999),Comedy|Romance,305,4.0,163651
46906,2706,American Pie (1999),Comedy|Romance,327,5.0,163651
46909,2706,American Pie (1999),Comedy|Romance,339,5.0,163651
46910,2706,American Pie (1999),Comedy|Romance,342,4.0,163651
46911,2706,American Pie (1999),Comedy|Romance,352,4.5,163651
46912,2706,American Pie (1999),Comedy|Romance,354,4.0,163651
46915,2706,American Pie (1999),Comedy|Romance,361,4.0,163651
46919,2706,American Pie (1999),Comedy|Romance,384,4.0,163651
46921,2706,American Pie (1999),Comedy|Romance,392,5.0,163651
46922,2706,American Pie (1999),Comedy|Romance,409,4.0,163651
46924,2706,American Pie (1999),Comedy|Romance,414,5.0,163651
46925,2706,American Pie (1999),Comedy|Romance,419,4.5,163651
46931,2706,American Pie (1999),Comedy|Romance,452,5.0,163651
46932,2706,American Pie (1999),Comedy|Romance,453,5.0,163651
46933,2706,American Pie (1999),Comedy|Romance,457,4.0,163651
46936,2706,American Pie (1999),Comedy|Romance,484,4.0,163651
46938,2706,American Pie (1999),Comedy|Romance,495,4.0,163651
46939,2706,American Pie (1999),Comedy|Romance,500,4.0,163651
46941,2706,American Pie (1999),Comedy|Romance,534,4.5,163651
46942,2706,American Pie (1999),Comedy|Romance,535,4.0,163651
46944,2706,American Pie (1999),Comedy|Romance,555,5.0,163651
46946,2706,American Pie (1999),Comedy|Romance,564,4.0,163651
46948,2706,American Pie (1999),Comedy|Romance,573,4.5,163651
46954,2706,American Pie (1999),Comedy|Romance,597,5.0,163651
46961,2707,Arlington Road (1999),Thriller,42,4.0,137363
46962,2707,Arlington Road (1999),Thriller,45,4.0,137363
46964,2707,Arlington Road (1999),Thriller,101,4.0,137363
46968,2707,Arlington Road (1999),Thriller,186,4.0,137363
46973,2707,Arlington Road (1999),Thriller,440,4.0,137363
46974,2707,Arlington Road (1999),Thriller,452,5.0,137363
46975,2707,Arlington Road (1999),Thriller,465,4.0,137363
46977,2707,Arlington Road (1999),Thriller,484,4.0,137363
46980,2707,Arlington Road (1999),Thriller,603,4.0,137363
46982,2708,"Autumn Tale, An (Conte d'automne) (1998)",Romance,391,4.0,137439
46983,2708,"Autumn Tale, An (Conte d'automne) (1998)",Romance,603,4.0,137439
46984,2708,"Autumn Tale, An (Conte d'automne) (1998)",Romance,606,4.0,137439
46986,2709,Muppets From Space (1999),Children|Comedy,20,5.0,158811
46989,2709,Muppets From Space (1999),Children|Comedy,294,4.0,158811
46990,2709,Muppets From Space (1999),Children|Comedy,380,4.0,158811
46992,2709,Muppets From Space (1999),Children|Comedy,448,4.0,158811
46995,2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,45,4.0,185937
46998,2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,66,4.0,185937
47000,2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,91,4.0,185937
47003,2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,122,4.5,185937
47006,2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,160,5.0,185937
47009,2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,169,4.0,185937
47010,2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,182,4.5,185937
47013,2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,204,5.0,185937
47017,2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,234,5.0,185937
47023,2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,288,4.0,185937
47028,2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,313,5.0,185937
47029,2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,330,4.0,185937
47031,2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,357,4.0,185937
47035,2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,419,4.0,185937
47037,2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,424,4.5,185937
47042,2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,452,4.0,185937
47043,2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,474,4.0,185937
47049,2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,554,5.0,185937
47054,2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,603,5.0,185937
47056,2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,607,4.0,185937
47059,2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,41,5.0,120663
47060,2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,42,5.0,120663
47064,2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,91,4.0,120663
47065,2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,101,5.0,120663
47066,2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,103,4.5,120663
47067,2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,105,4.5,120663
47070,2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,156,4.0,120663
47071,2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,182,4.5,120663
47072,2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,202,4.0,120663
47075,2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,266,5.0,120663
47081,2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,330,5.0,120663
47082,2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,331,4.0,120663
47083,2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,339,5.0,120663
47084,2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,344,4.0,120663
47085,2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,346,4.0,120663
47086,2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,352,5.0,120663
47090,2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,387,4.0,120663
47091,2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,391,4.0,120663
47092,2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,412,5.0,120663
47093,2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,414,4.0,120663
47094,2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,417,5.0,120663
47101,2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,474,4.0,120663
47109,2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,606,4.0,120663
47115,2713,Lake Placid (1999),Horror|Thriller,186,4.0,139414
47123,2716,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi,1,5.0,87332
